"","nome_municipio","num_habilidade","ch.total","lc.total","mt.total","cn.total","ch.acertos","lc.acertos","mt.acertos","cn.acertos","ch.acuracia","lc.acuracia","mt.acuracia","cn.acuracia"
"2684","Jataúba",14,119,238,119,238,44,107,29,53,0.369747899159664,0.449579831932773,0.243697478991597,0.222689075630252
"2685","Jataúba",15,238,357,119,119,47,67,41,29,0.197478991596639,0.187675070028011,0.34453781512605,0.243697478991597
"2686","Jataúba",16,119,238,238,119,35,42,58,13,0.294117647058824,0.176470588235294,0.243697478991597,0.109243697478992
"2687","Jataúba",17,238,119,119,238,43,44,28,54,0.180672268907563,0.369747899159664,0.235294117647059,0.226890756302521
"2688","Jataúba",18,119,119,119,238,32,20,24,52,0.26890756302521,0.168067226890756,0.201680672268908,0.218487394957983
"2689","Jataúba",19,119,238,238,238,27,75,42,94,0.226890756302521,0.315126050420168,0.176470588235294,0.394957983193277
"2690","Jataúba",20,119,238,119,238,6,29,47,51,0.0504201680672269,0.121848739495798,0.394957983193277,0.214285714285714
"2691","Jataúba",21,119,119,238,238,32,21,53,28,0.26890756302521,0.176470588235294,0.222689075630252,0.117647058823529
"2692","Jataúba",22,119,238,238,238,43,88,40,81,0.361344537815126,0.369747899159664,0.168067226890756,0.340336134453782
"2693","Jataúba",23,238,119,119,119,45,52,20,35,0.189075630252101,0.436974789915966,0.168067226890756,0.294117647058824
"2694","Jataúba",24,238,119,119,238,90,26,70,35,0.378151260504202,0.218487394957983,0.588235294117647,0.147058823529412
"2695","Jataúba",25,119,357,238,238,46,78,33,39,0.38655462184874,0.218487394957983,0.138655462184874,0.163865546218487
"2696","Jataúba",26,238,119,238,119,70,67,16,23,0.294117647058824,0.563025210084034,0.0672268907563025,0.19327731092437
"2697","Jataúba",27,119,119,119,119,33,16,36,16,0.277310924369748,0.134453781512605,0.302521008403361,0.134453781512605
"2698","Jataúba",28,119,119,238,119,53,63,47,40,0.445378151260504,0.529411764705882,0.197478991596639,0.336134453781513
"2699","Jataúba",29,119,119,238,119,23,45,75,18,0.19327731092437,0.378151260504202,0.315126050420168,0.151260504201681
"2700","Jataúba",30,119,119,119,119,35,47,28,32,0.294117647058824,0.394957983193277,0.235294117647059,0.26890756302521
"2701","Jatobá",1,244,244,244,244,72,88,74,37,0.295081967213115,0.360655737704918,0.30327868852459,0.151639344262295
"2702","Jatobá",2,244,244,122,244,88,146,14,104,0.360655737704918,0.598360655737705,0.114754098360656,0.426229508196721
"2703","Jatobá",3,244,122,244,244,81,34,22,34,0.331967213114754,0.278688524590164,0.0901639344262295,0.139344262295082
"2704","Jatobá",4,244,244,244,122,40,83,51,19,0.163934426229508,0.340163934426229,0.209016393442623,0.155737704918033
"2705","Jatobá",5,122,244,244,244,28,17,48,65,0.229508196721311,0.069672131147541,0.19672131147541,0.266393442622951
"2706","Jatobá",6,244,488,122,122,74,60,62,19,0.30327868852459,0.122950819672131,0.508196721311475,0.155737704918033
"2707","Jatobá",7,122,244,122,244,31,53,30,68,0.254098360655738,0.217213114754098,0.245901639344262,0.278688524590164
"2708","Jatobá",8,244,244,244,244,52,25,44,30,0.213114754098361,0.102459016393443,0.180327868852459,0.122950819672131
"2709","Jatobá",9,244,244,244,122,97,90,62,48,0.397540983606557,0.368852459016393,0.254098360655738,0.39344262295082
"2710","Jatobá",10,122,122,122,122,32,49,28,38,0.262295081967213,0.401639344262295,0.229508196721311,0.311475409836066
"2711","Jatobá",11,244,122,122,122,65,55,28,30,0.266393442622951,0.450819672131148,0.229508196721311,0.245901639344262
"2712","Jatobá",12,244,244,244,122,85,134,26,39,0.348360655737705,0.549180327868853,0.10655737704918,0.319672131147541
"2713","Jatobá",13,244,122,122,122,66,26,14,20,0.270491803278689,0.213114754098361,0.114754098360656,0.163934426229508
"2714","Jatobá",14,122,244,122,244,53,95,29,57,0.434426229508197,0.389344262295082,0.237704918032787,0.233606557377049
"2715","Jatobá",15,244,366,122,122,47,91,48,29,0.192622950819672,0.248633879781421,0.39344262295082,0.237704918032787
"2716","Jatobá",16,122,244,244,122,27,66,68,24,0.221311475409836,0.270491803278689,0.278688524590164,0.19672131147541
"2717","Jatobá",17,244,122,122,244,56,54,23,56,0.229508196721311,0.442622950819672,0.188524590163934,0.229508196721311
"2718","Jatobá",18,122,122,122,244,33,30,23,53,0.270491803278689,0.245901639344262,0.188524590163934,0.217213114754098
"2719","Jatobá",19,122,244,244,244,21,88,47,82,0.172131147540984,0.360655737704918,0.192622950819672,0.336065573770492
"2720","Jatobá",20,122,244,122,244,8,36,58,37,0.0655737704918033,0.147540983606557,0.475409836065574,0.151639344262295
"2721","Jatobá",21,122,122,244,244,48,26,60,34,0.39344262295082,0.213114754098361,0.245901639344262,0.139344262295082
"2722","Jatobá",22,122,244,244,244,31,86,51,85,0.254098360655738,0.352459016393443,0.209016393442623,0.348360655737705
"2723","Jatobá",23,244,122,122,122,47,57,14,52,0.192622950819672,0.467213114754098,0.114754098360656,0.426229508196721
"2724","Jatobá",24,244,122,122,244,78,27,61,41,0.319672131147541,0.221311475409836,0.5,0.168032786885246
"2725","Jatobá",25,122,366,244,244,48,87,45,43,0.39344262295082,0.237704918032787,0.184426229508197,0.176229508196721
"2726","Jatobá",26,244,122,244,122,59,74,17,36,0.241803278688525,0.60655737704918,0.069672131147541,0.295081967213115
"2727","Jatobá",27,122,122,122,122,45,19,38,13,0.368852459016393,0.155737704918033,0.311475409836066,0.10655737704918
"2728","Jatobá",28,122,122,244,122,49,73,66,22,0.401639344262295,0.598360655737705,0.270491803278689,0.180327868852459
"2729","Jatobá",29,122,122,244,122,37,43,86,18,0.30327868852459,0.352459016393443,0.352459016393443,0.147540983606557
"2730","Jatobá",30,122,122,122,122,46,46,26,64,0.377049180327869,0.377049180327869,0.213114754098361,0.524590163934426
"2731","João Alfredo",1,250,253,250,244,81,100,75,34,0.324,0.395256916996047,0.3,0.139344262295082
"2732","João Alfredo",2,250,244,128,247,91,155,16,98,0.364,0.635245901639344,0.125,0.396761133603239
"2733","João Alfredo",3,247,122,250,247,95,51,29,31,0.384615384615385,0.418032786885246,0.116,0.125506072874494
"2734","João Alfredo",4,250,247,247,125,42,77,65,34,0.168,0.311740890688259,0.263157894736842,0.272
"2735","João Alfredo",5,125,250,247,247,37,16,41,60,0.296,0.064,0.165991902834008,0.242914979757085
"2736","João Alfredo",6,250,500,128,125,76,91,70,26,0.304,0.182,0.546875,0.208
"2737","João Alfredo",7,125,256,125,247,18,38,45,75,0.144,0.1484375,0.36,0.303643724696356
"2738","João Alfredo",8,247,244,250,253,73,52,53,28,0.295546558704453,0.213114754098361,0.212,0.110671936758893
"2739","João Alfredo",9,247,256,247,128,100,103,68,47,0.404858299595142,0.40234375,0.275303643724696,0.3671875
"2740","João Alfredo",10,125,122,128,125,35,60,41,48,0.28,0.491803278688525,0.3203125,0.384
"2741","João Alfredo",11,250,131,125,125,74,67,31,41,0.296,0.511450381679389,0.248,0.328
"2742","João Alfredo",12,247,256,250,128,104,145,34,30,0.421052631578947,0.56640625,0.136,0.234375
"2743","João Alfredo",13,247,125,125,125,62,36,25,17,0.251012145748988,0.288,0.2,0.136
"2744","João Alfredo",14,125,247,125,247,49,122,34,76,0.392,0.493927125506073,0.272,0.307692307692308
"2745","João Alfredo",15,253,366,125,125,56,117,44,28,0.221343873517787,0.319672131147541,0.352,0.224
"2746","João Alfredo",16,125,247,250,128,28,59,73,27,0.224,0.238866396761134,0.292,0.2109375
"2747","João Alfredo",17,250,128,131,250,64,53,29,69,0.256,0.4140625,0.221374045801527,0.276
"2748","João Alfredo",18,128,122,125,250,50,39,29,80,0.390625,0.319672131147541,0.232,0.32
"2749","João Alfredo",19,125,244,250,253,42,89,36,88,0.336,0.364754098360656,0.144,0.347826086956522
"2750","João Alfredo",20,128,250,128,253,13,40,38,34,0.1015625,0.16,0.296875,0.134387351778656
"2751","João Alfredo",21,125,131,250,250,50,37,74,44,0.4,0.282442748091603,0.296,0.176
"2752","João Alfredo",22,128,247,247,247,46,87,49,117,0.359375,0.352226720647773,0.198380566801619,0.473684210526316
"2753","João Alfredo",23,247,128,125,125,48,59,11,54,0.194331983805668,0.4609375,0.088,0.432
"2754","João Alfredo",24,250,128,125,250,111,38,77,58,0.444,0.296875,0.616,0.232
"2755","João Alfredo",25,128,366,250,250,64,96,49,49,0.5,0.262295081967213,0.196,0.196
"2756","João Alfredo",26,247,122,247,125,76,75,23,29,0.307692307692308,0.614754098360656,0.0931174089068826,0.232
"2757","João Alfredo",27,131,122,125,125,62,14,40,15,0.473282442748092,0.114754098360656,0.32,0.12
"2758","João Alfredo",28,125,137,250,128,62,78,57,21,0.496,0.569343065693431,0.228,0.1640625
"2759","João Alfredo",29,125,128,247,128,27,40,85,26,0.216,0.3125,0.34412955465587,0.203125
"2760","João Alfredo",30,125,131,125,125,64,53,27,58,0.512,0.404580152671756,0.216,0.464
"2761","Joaquim Nabuco",1,164,164,164,164,46,61,47,30,0.280487804878049,0.371951219512195,0.286585365853659,0.182926829268293
"2762","Joaquim Nabuco",2,164,164,82,164,63,101,6,58,0.384146341463415,0.615853658536585,0.0731707317073171,0.353658536585366
"2763","Joaquim Nabuco",3,164,82,164,164,60,21,18,21,0.365853658536585,0.25609756097561,0.109756097560976,0.128048780487805
"2764","Joaquim Nabuco",4,164,164,164,82,23,52,43,25,0.140243902439024,0.317073170731707,0.26219512195122,0.304878048780488
"2765","Joaquim Nabuco",5,82,164,164,164,17,14,28,38,0.207317073170732,0.0853658536585366,0.170731707317073,0.231707317073171
"2766","Joaquim Nabuco",6,164,328,82,82,50,55,29,23,0.304878048780488,0.167682926829268,0.353658536585366,0.280487804878049
"2767","Joaquim Nabuco",7,82,164,82,164,13,46,22,44,0.158536585365854,0.280487804878049,0.268292682926829,0.268292682926829
"2768","Joaquim Nabuco",8,164,164,164,164,46,18,29,25,0.280487804878049,0.109756097560976,0.176829268292683,0.152439024390244
"2769","Joaquim Nabuco",9,164,164,164,82,67,61,37,30,0.408536585365854,0.371951219512195,0.225609756097561,0.365853658536585
"2770","Joaquim Nabuco",10,82,82,82,82,17,32,24,27,0.207317073170732,0.390243902439024,0.292682926829268,0.329268292682927
"2771","Joaquim Nabuco",11,164,82,82,82,33,38,22,19,0.201219512195122,0.463414634146341,0.268292682926829,0.231707317073171
"2772","Joaquim Nabuco",12,164,164,164,82,51,78,19,21,0.310975609756098,0.475609756097561,0.115853658536585,0.25609756097561
"2773","Joaquim Nabuco",13,164,82,82,82,45,14,17,11,0.274390243902439,0.170731707317073,0.207317073170732,0.134146341463415
"2774","Joaquim Nabuco",14,82,164,82,164,36,71,23,36,0.439024390243902,0.432926829268293,0.280487804878049,0.219512195121951
"2775","Joaquim Nabuco",15,164,246,82,82,24,63,27,10,0.146341463414634,0.25609756097561,0.329268292682927,0.121951219512195
"2776","Joaquim Nabuco",16,82,164,164,82,27,39,38,22,0.329268292682927,0.23780487804878,0.231707317073171,0.268292682926829
"2777","Joaquim Nabuco",17,164,82,82,164,31,30,17,30,0.189024390243902,0.365853658536585,0.207317073170732,0.182926829268293
"2778","Joaquim Nabuco",18,82,82,82,164,18,17,18,44,0.219512195121951,0.207317073170732,0.219512195121951,0.268292682926829
"2779","Joaquim Nabuco",19,82,164,164,164,16,58,22,52,0.195121951219512,0.353658536585366,0.134146341463415,0.317073170731707
"2780","Joaquim Nabuco",20,82,164,82,164,3,26,33,22,0.0365853658536585,0.158536585365854,0.402439024390244,0.134146341463415
"2781","Joaquim Nabuco",21,82,82,164,164,31,24,41,20,0.378048780487805,0.292682926829268,0.25,0.121951219512195
"2782","Joaquim Nabuco",22,82,164,164,164,31,57,24,57,0.378048780487805,0.347560975609756,0.146341463414634,0.347560975609756
"2783","Joaquim Nabuco",23,164,82,82,82,31,29,10,22,0.189024390243902,0.353658536585366,0.121951219512195,0.268292682926829
"2784","Joaquim Nabuco",24,164,82,82,164,49,19,43,24,0.298780487804878,0.231707317073171,0.524390243902439,0.146341463414634
"2785","Joaquim Nabuco",25,82,246,164,164,30,66,36,28,0.365853658536585,0.268292682926829,0.219512195121951,0.170731707317073
"2786","Joaquim Nabuco",26,164,82,164,82,40,53,23,28,0.24390243902439,0.646341463414634,0.140243902439024,0.341463414634146
"2787","Joaquim Nabuco",27,82,82,82,82,32,12,17,10,0.390243902439024,0.146341463414634,0.207317073170732,0.121951219512195
"2788","Joaquim Nabuco",28,82,82,164,82,33,50,40,25,0.402439024390244,0.609756097560976,0.24390243902439,0.304878048780488
"2789","Joaquim Nabuco",29,82,82,164,82,12,35,54,19,0.146341463414634,0.426829268292683,0.329268292682927,0.231707317073171
"2790","Joaquim Nabuco",30,82,82,82,82,23,32,22,22,0.280487804878049,0.390243902439024,0.268292682926829,0.268292682926829
"2791","Jucati",1,148,148,148,148,39,59,52,13,0.263513513513513,0.398648648648649,0.351351351351351,0.0878378378378378
"2792","Jucati",2,148,148,74,148,62,98,7,52,0.418918918918919,0.662162162162162,0.0945945945945946,0.351351351351351
"2793","Jucati",3,148,74,148,148,65,29,19,13,0.439189189189189,0.391891891891892,0.128378378378378,0.0878378378378378
"2794","Jucati",4,148,148,148,74,27,48,39,12,0.182432432432432,0.324324324324324,0.263513513513513,0.162162162162162
"2795","Jucati",5,74,148,148,148,17,7,26,34,0.22972972972973,0.0472972972972973,0.175675675675676,0.22972972972973
"2796","Jucati",6,148,296,74,74,37,40,40,12,0.25,0.135135135135135,0.540540540540541,0.162162162162162
"2797","Jucati",7,74,148,74,148,15,25,18,37,0.202702702702703,0.168918918918919,0.243243243243243,0.25
"2798","Jucati",8,148,148,148,148,44,9,25,15,0.297297297297297,0.0608108108108108,0.168918918918919,0.101351351351351
"2799","Jucati",9,148,148,148,74,66,51,50,32,0.445945945945946,0.344594594594595,0.337837837837838,0.432432432432432
"2800","Jucati",10,74,74,74,74,24,35,17,29,0.324324324324324,0.472972972972973,0.22972972972973,0.391891891891892
"2801","Jucati",11,148,74,74,74,34,37,19,20,0.22972972972973,0.5,0.256756756756757,0.27027027027027
"2802","Jucati",12,148,148,148,74,53,69,15,13,0.358108108108108,0.466216216216216,0.101351351351351,0.175675675675676
"2803","Jucati",13,148,74,74,74,39,20,12,12,0.263513513513513,0.27027027027027,0.162162162162162,0.162162162162162
"2804","Jucati",14,74,148,74,148,26,65,17,38,0.351351351351351,0.439189189189189,0.22972972972973,0.256756756756757
"2805","Jucati",15,148,222,74,74,40,48,30,14,0.27027027027027,0.216216216216216,0.405405405405405,0.189189189189189
"2806","Jucati",16,74,148,148,74,12,37,34,12,0.162162162162162,0.25,0.22972972972973,0.162162162162162
"2807","Jucati",17,148,74,74,148,29,28,14,34,0.195945945945946,0.378378378378378,0.189189189189189,0.22972972972973
"2808","Jucati",18,74,74,74,148,18,17,16,38,0.243243243243243,0.22972972972973,0.216216216216216,0.256756756756757
"2809","Jucati",19,74,148,148,148,16,55,17,53,0.216216216216216,0.371621621621622,0.114864864864865,0.358108108108108
"2810","Jucati",20,74,148,74,148,7,22,31,24,0.0945945945945946,0.148648648648649,0.418918918918919,0.162162162162162
"2811","Jucati",21,74,74,148,148,29,18,45,32,0.391891891891892,0.243243243243243,0.304054054054054,0.216216216216216
"2812","Jucati",22,74,148,148,148,25,49,23,64,0.337837837837838,0.331081081081081,0.155405405405405,0.432432432432432
"2813","Jucati",23,148,74,74,74,28,41,14,32,0.189189189189189,0.554054054054054,0.189189189189189,0.432432432432432
"2814","Jucati",24,148,74,74,148,68,14,39,30,0.459459459459459,0.189189189189189,0.527027027027027,0.202702702702703
"2815","Jucati",25,74,222,148,148,31,57,21,31,0.418918918918919,0.256756756756757,0.141891891891892,0.209459459459459
"2816","Jucati",26,148,74,148,74,40,45,17,18,0.27027027027027,0.608108108108108,0.114864864864865,0.243243243243243
"2817","Jucati",27,74,74,74,74,27,4,27,7,0.364864864864865,0.0540540540540541,0.364864864864865,0.0945945945945946
"2818","Jucati",28,74,74,148,74,33,43,39,12,0.445945945945946,0.581081081081081,0.263513513513513,0.162162162162162
"2819","Jucati",29,74,74,148,74,28,18,56,7,0.378378378378378,0.243243243243243,0.378378378378378,0.0945945945945946
"2820","Jucati",30,74,74,74,74,31,33,11,22,0.418918918918919,0.445945945945946,0.148648648648649,0.297297297297297
"2821","Jupi",1,228,228,228,228,60,80,71,29,0.263157894736842,0.350877192982456,0.31140350877193,0.12719298245614
"2822","Jupi",2,228,228,114,228,82,135,9,85,0.359649122807018,0.592105263157895,0.0789473684210526,0.37280701754386
"2823","Jupi",3,228,114,228,228,76,46,37,33,0.333333333333333,0.403508771929825,0.162280701754386,0.144736842105263
"2824","Jupi",4,228,228,228,114,35,80,44,32,0.153508771929825,0.350877192982456,0.192982456140351,0.280701754385965
"2825","Jupi",5,114,228,228,228,28,12,40,56,0.245614035087719,0.0526315789473684,0.175438596491228,0.245614035087719
"2826","Jupi",6,228,456,114,114,77,67,57,22,0.337719298245614,0.146929824561404,0.5,0.192982456140351
"2827","Jupi",7,114,228,114,228,20,73,27,56,0.175438596491228,0.320175438596491,0.236842105263158,0.245614035087719
"2828","Jupi",8,228,228,228,228,58,10,35,23,0.254385964912281,0.043859649122807,0.153508771929825,0.100877192982456
"2829","Jupi",9,228,228,228,114,92,87,53,51,0.403508771929825,0.381578947368421,0.232456140350877,0.447368421052632
"2830","Jupi",10,114,114,114,114,33,41,32,32,0.289473684210526,0.359649122807018,0.280701754385965,0.280701754385965
"2831","Jupi",11,228,114,114,114,49,53,23,34,0.214912280701754,0.464912280701754,0.201754385964912,0.298245614035088
"2832","Jupi",12,228,228,228,114,88,121,25,31,0.385964912280702,0.530701754385965,0.109649122807018,0.271929824561404
"2833","Jupi",13,228,114,114,114,75,27,20,11,0.328947368421053,0.236842105263158,0.175438596491228,0.0964912280701754
"2834","Jupi",14,114,228,114,228,47,89,19,69,0.412280701754386,0.390350877192982,0.166666666666667,0.302631578947368
"2835","Jupi",15,228,342,114,114,54,89,37,18,0.236842105263158,0.260233918128655,0.324561403508772,0.157894736842105
"2836","Jupi",16,114,228,228,114,28,60,61,23,0.245614035087719,0.263157894736842,0.267543859649123,0.201754385964912
"2837","Jupi",17,228,114,114,228,51,42,22,64,0.223684210526316,0.368421052631579,0.192982456140351,0.280701754385965
"2838","Jupi",18,114,114,114,228,40,26,23,56,0.350877192982456,0.228070175438596,0.201754385964912,0.245614035087719
"2839","Jupi",19,114,228,228,228,34,73,51,87,0.298245614035088,0.320175438596491,0.223684210526316,0.381578947368421
"2840","Jupi",20,114,228,114,228,13,42,46,35,0.114035087719298,0.184210526315789,0.403508771929825,0.153508771929825
"2841","Jupi",21,114,114,228,228,45,25,62,35,0.394736842105263,0.219298245614035,0.271929824561404,0.153508771929825
"2842","Jupi",22,114,228,228,228,31,82,40,92,0.271929824561404,0.359649122807018,0.175438596491228,0.403508771929825
"2843","Jupi",23,228,114,114,114,38,43,16,41,0.166666666666667,0.37719298245614,0.140350877192982,0.359649122807018
"2844","Jupi",24,228,114,114,228,82,27,67,31,0.359649122807018,0.236842105263158,0.587719298245614,0.135964912280702
"2845","Jupi",25,114,342,228,228,41,109,40,44,0.359649122807018,0.318713450292398,0.175438596491228,0.192982456140351
"2846","Jupi",26,228,114,228,114,71,68,20,15,0.31140350877193,0.596491228070175,0.087719298245614,0.131578947368421
"2847","Jupi",27,114,114,114,114,43,11,49,13,0.37719298245614,0.0964912280701754,0.429824561403509,0.114035087719298
"2848","Jupi",28,114,114,228,114,48,65,61,30,0.421052631578947,0.570175438596491,0.267543859649123,0.263157894736842
"2849","Jupi",29,114,114,228,114,26,48,106,23,0.228070175438596,0.421052631578947,0.464912280701754,0.201754385964912
"2850","Jupi",30,114,114,114,114,43,50,19,68,0.37719298245614,0.43859649122807,0.166666666666667,0.596491228070175
"2851","Jurema",1,180,180,180,180,58,69,55,29,0.322222222222222,0.383333333333333,0.305555555555556,0.161111111111111
"2852","Jurema",2,180,180,90,180,67,106,8,57,0.372222222222222,0.588888888888889,0.0888888888888889,0.316666666666667
"2853","Jurema",3,180,90,180,180,68,25,19,20,0.377777777777778,0.277777777777778,0.105555555555556,0.111111111111111
"2854","Jurema",4,180,180,180,90,25,63,32,18,0.138888888888889,0.35,0.177777777777778,0.2
"2855","Jurema",5,90,180,180,180,14,7,31,46,0.155555555555556,0.0388888888888889,0.172222222222222,0.255555555555556
"2856","Jurema",6,180,360,90,90,51,64,43,22,0.283333333333333,0.177777777777778,0.477777777777778,0.244444444444444
"2857","Jurema",7,90,180,90,180,11,28,19,43,0.122222222222222,0.155555555555556,0.211111111111111,0.238888888888889
"2858","Jurema",8,180,180,180,180,41,31,31,22,0.227777777777778,0.172222222222222,0.172222222222222,0.122222222222222
"2859","Jurema",9,180,180,180,90,71,71,37,44,0.394444444444444,0.394444444444444,0.205555555555556,0.488888888888889
"2860","Jurema",10,90,90,90,90,21,36,22,31,0.233333333333333,0.4,0.244444444444444,0.344444444444444
"2861","Jurema",11,180,90,90,90,40,43,21,18,0.222222222222222,0.477777777777778,0.233333333333333,0.2
"2862","Jurema",12,180,180,180,90,71,99,20,20,0.394444444444444,0.55,0.111111111111111,0.222222222222222
"2863","Jurema",13,180,90,90,90,48,12,9,10,0.266666666666667,0.133333333333333,0.1,0.111111111111111
"2864","Jurema",14,90,180,90,180,32,68,20,47,0.355555555555556,0.377777777777778,0.222222222222222,0.261111111111111
"2865","Jurema",15,180,270,90,90,33,60,38,19,0.183333333333333,0.222222222222222,0.422222222222222,0.211111111111111
"2866","Jurema",16,90,180,180,90,27,36,35,15,0.3,0.2,0.194444444444444,0.166666666666667
"2867","Jurema",17,180,90,90,180,39,42,19,43,0.216666666666667,0.466666666666667,0.211111111111111,0.238888888888889
"2868","Jurema",18,90,90,90,180,24,12,18,32,0.266666666666667,0.133333333333333,0.2,0.177777777777778
"2869","Jurema",19,90,180,180,180,17,53,27,75,0.188888888888889,0.294444444444444,0.15,0.416666666666667
"2870","Jurema",20,90,180,90,180,9,22,32,25,0.1,0.122222222222222,0.355555555555556,0.138888888888889
"2871","Jurema",21,90,90,180,180,36,22,55,30,0.4,0.244444444444444,0.305555555555556,0.166666666666667
"2872","Jurema",22,90,180,180,180,27,45,33,62,0.3,0.25,0.183333333333333,0.344444444444444
"2873","Jurema",23,180,90,90,90,28,45,22,21,0.155555555555556,0.5,0.244444444444444,0.233333333333333
"2874","Jurema",24,180,90,90,180,58,19,42,41,0.322222222222222,0.211111111111111,0.466666666666667,0.227777777777778
"2875","Jurema",25,90,270,180,180,36,67,28,30,0.4,0.248148148148148,0.155555555555556,0.166666666666667
"2876","Jurema",26,180,90,180,90,52,57,25,24,0.288888888888889,0.633333333333333,0.138888888888889,0.266666666666667
"2877","Jurema",27,90,90,90,90,28,15,28,8,0.311111111111111,0.166666666666667,0.311111111111111,0.0888888888888889
"2878","Jurema",28,90,90,180,90,45,52,38,22,0.5,0.577777777777778,0.211111111111111,0.244444444444444
"2879","Jurema",29,90,90,180,90,22,28,74,14,0.244444444444444,0.311111111111111,0.411111111111111,0.155555555555556
"2880","Jurema",30,90,90,90,90,32,38,19,28,0.355555555555556,0.422222222222222,0.211111111111111,0.311111111111111
"2881","Lagoa de Itaenga",1,270,270,270,270,71,92,92,39,0.262962962962963,0.340740740740741,0.340740740740741,0.144444444444444
"2882","Lagoa de Itaenga",2,270,270,135,270,104,163,17,90,0.385185185185185,0.603703703703704,0.125925925925926,0.333333333333333
"2883","Lagoa de Itaenga",3,270,135,270,270,79,51,40,36,0.292592592592593,0.377777777777778,0.148148148148148,0.133333333333333
"2884","Lagoa de Itaenga",4,270,270,270,135,48,86,71,28,0.177777777777778,0.318518518518519,0.262962962962963,0.207407407407407
"2885","Lagoa de Itaenga",5,135,270,270,270,33,33,50,83,0.244444444444444,0.122222222222222,0.185185185185185,0.307407407407407
"2886","Lagoa de Itaenga",6,270,540,135,135,69,108,57,37,0.255555555555556,0.2,0.422222222222222,0.274074074074074
"2887","Lagoa de Itaenga",7,135,270,135,270,18,38,32,67,0.133333333333333,0.140740740740741,0.237037037037037,0.248148148148148
"2888","Lagoa de Itaenga",8,270,270,270,270,66,55,52,40,0.244444444444444,0.203703703703704,0.192592592592593,0.148148148148148
"2889","Lagoa de Itaenga",9,270,270,270,135,116,105,63,57,0.42962962962963,0.388888888888889,0.233333333333333,0.422222222222222
"2890","Lagoa de Itaenga",10,135,135,135,135,39,52,39,52,0.288888888888889,0.385185185185185,0.288888888888889,0.385185185185185
"2891","Lagoa de Itaenga",11,270,135,135,135,70,59,33,44,0.259259259259259,0.437037037037037,0.244444444444444,0.325925925925926
"2892","Lagoa de Itaenga",12,270,270,270,135,74,140,37,35,0.274074074074074,0.518518518518518,0.137037037037037,0.259259259259259
"2893","Lagoa de Itaenga",13,270,135,135,135,68,21,23,17,0.251851851851852,0.155555555555556,0.17037037037037,0.125925925925926
"2894","Lagoa de Itaenga",14,135,270,135,270,46,108,27,60,0.340740740740741,0.4,0.2,0.222222222222222
"2895","Lagoa de Itaenga",15,270,405,135,135,72,93,54,23,0.266666666666667,0.22962962962963,0.4,0.17037037037037
"2896","Lagoa de Itaenga",16,135,270,270,135,31,57,75,27,0.22962962962963,0.211111111111111,0.277777777777778,0.2
"2897","Lagoa de Itaenga",17,270,135,135,270,57,45,30,55,0.211111111111111,0.333333333333333,0.222222222222222,0.203703703703704
"2898","Lagoa de Itaenga",18,135,135,135,270,41,28,23,82,0.303703703703704,0.207407407407407,0.17037037037037,0.303703703703704
"2899","Lagoa de Itaenga",19,135,270,270,270,36,97,41,97,0.266666666666667,0.359259259259259,0.151851851851852,0.359259259259259
"2900","Lagoa de Itaenga",20,135,270,135,270,15,31,48,50,0.111111111111111,0.114814814814815,0.355555555555556,0.185185185185185
"2901","Lagoa de Itaenga",21,135,135,270,270,53,25,65,52,0.392592592592593,0.185185185185185,0.240740740740741,0.192592592592593
"2902","Lagoa de Itaenga",22,135,270,270,270,35,92,49,109,0.259259259259259,0.340740740740741,0.181481481481481,0.403703703703704
"2903","Lagoa de Itaenga",23,270,135,135,135,72,60,28,52,0.266666666666667,0.444444444444444,0.207407407407407,0.385185185185185
"2904","Lagoa de Itaenga",24,270,135,135,270,93,39,65,49,0.344444444444444,0.288888888888889,0.481481481481481,0.181481481481481
"2905","Lagoa de Itaenga",25,135,405,270,270,50,107,47,54,0.37037037037037,0.264197530864198,0.174074074074074,0.2
"2906","Lagoa de Itaenga",26,270,135,270,135,86,73,32,40,0.318518518518519,0.540740740740741,0.118518518518519,0.296296296296296
"2907","Lagoa de Itaenga",27,135,135,135,135,41,20,22,20,0.303703703703704,0.148148148148148,0.162962962962963,0.148148148148148
"2908","Lagoa de Itaenga",28,135,135,270,135,54,82,68,34,0.4,0.607407407407407,0.251851851851852,0.251851851851852
"2909","Lagoa de Itaenga",29,135,135,270,135,25,35,98,30,0.185185185185185,0.259259259259259,0.362962962962963,0.222222222222222
"2910","Lagoa de Itaenga",30,135,135,135,135,58,49,33,57,0.42962962962963,0.362962962962963,0.244444444444444,0.422222222222222
"2911","Lagoa do Carro",1,300,300,300,300,71,102,76,43,0.236666666666667,0.34,0.253333333333333,0.143333333333333
"2912","Lagoa do Carro",2,300,300,150,300,83,179,24,115,0.276666666666667,0.596666666666667,0.16,0.383333333333333
"2913","Lagoa do Carro",3,300,150,300,300,79,44,40,38,0.263333333333333,0.293333333333333,0.133333333333333,0.126666666666667
"2914","Lagoa do Carro",4,300,300,300,150,46,83,59,26,0.153333333333333,0.276666666666667,0.196666666666667,0.173333333333333
"2915","Lagoa do Carro",5,150,300,300,300,31,29,45,78,0.206666666666667,0.0966666666666667,0.15,0.26
"2916","Lagoa do Carro",6,300,600,150,150,100,80,70,34,0.333333333333333,0.133333333333333,0.466666666666667,0.226666666666667
