"","nome_municipio","num_habilidade","ch.total","lc.total","mt.total","cn.total","ch.acertos","lc.acertos","mt.acertos","cn.acertos","ch.acuracia","lc.acuracia","mt.acuracia","cn.acuracia"
"1399","Catende",19,440,220,220,440,142,34,47,75,0.322727272727273,0.154545454545455,0.213636363636364,0.170454545454545
"1400","Catende",20,220,220,440,440,89,89,96,122,0.404545454545455,0.404545454545455,0.218181818181818,0.277272727272727
"1401","Catende",21,440,220,440,220,120,75,93,35,0.272727272727273,0.340909090909091,0.211363636363636,0.159090909090909
"1402","Catende",22,220,220,220,220,75,80,48,16,0.340909090909091,0.363636363636364,0.218181818181818,0.0727272727272727
"1403","Catende",23,220,220,220,220,55,109,44,57,0.25,0.495454545454545,0.2,0.259090909090909
"1404","Catende",24,220,440,440,440,14,118,73,97,0.0636363636363636,0.268181818181818,0.165909090909091,0.220454545454545
"1405","Catende",25,220,440,440,440,55,231,85,89,0.25,0.525,0.193181818181818,0.202272727272727
"1406","Catende",26,440,220,440,220,157,63,74,50,0.356818181818182,0.286363636363636,0.168181818181818,0.227272727272727
"1407","Catende",27,440,220,440,440,144,32,79,81,0.327272727272727,0.145454545454545,0.179545454545455,0.184090909090909
"1408","Catende",28,220,220,440,220,98,34,130,60,0.445454545454545,0.154545454545455,0.295454545454545,0.272727272727273
"1409","Catende",29,220,220,440,220,70,71,106,77,0.318181818181818,0.322727272727273,0.240909090909091,0.35
"1410","Catende",30,440,220,220,220,84,81,42,50,0.190909090909091,0.368181818181818,0.190909090909091,0.227272727272727
"1411","Cedro",1,176,260,90,174,49,47,17,32,0.278409090909091,0.180769230769231,0.188888888888889,0.183908045977011
"1412","Cedro",2,88,88,176,176,34,52,29,35,0.386363636363636,0.590909090909091,0.164772727272727,0.198863636363636
"1413","Cedro",3,178,174,176,176,63,36,24,40,0.353932584269663,0.206896551724138,0.136363636363636,0.227272727272727
"1414","Cedro",4,174,90,176,88,71,16,40,10,0.408045977011494,0.177777777777778,0.227272727272727,0.113636363636364
"1415","Cedro",5,178,266,88,176,81,46,21,51,0.455056179775281,0.172932330827068,0.238636363636364,0.289772727272727
"1416","Cedro",6,176,262,174,4,67,23,49,1,0.380681818181818,0.0877862595419847,0.281609195402299,0.25
"1417","Cedro",7,90,176,90,90,42,28,14,17,0.466666666666667,0.159090909090909,0.155555555555556,0.188888888888889
"1418","Cedro",8,176,176,174,176,68,17,50,57,0.386363636363636,0.0965909090909091,0.28735632183908,0.323863636363636
"1419","Cedro",9,88,90,88,88,19,37,21,21,0.215909090909091,0.411111111111111,0.238636363636364,0.238636363636364
"1420","Cedro",10,88,88,88,90,47,15,30,28,0.534090909090909,0.170454545454545,0.340909090909091,0.311111111111111
"1421","Cedro",11,90,86,90,88,38,26,30,24,0.422222222222222,0.302325581395349,0.333333333333333,0.272727272727273
"1422","Cedro",12,88,176,176,88,9,46,52,33,0.102272727272727,0.261363636363636,0.295454545454545,0.375
"1423","Cedro",13,174,90,88,88,31,12,22,21,0.17816091954023,0.133333333333333,0.25,0.238636363636364
"1424","Cedro",14,174,88,88,178,58,28,18,51,0.333333333333333,0.318181818181818,0.204545454545455,0.286516853932584
"1425","Cedro",15,90,88,88,174,47,28,15,48,0.522222222222222,0.318181818181818,0.170454545454545,0.275862068965517
"1426","Cedro",16,174,520,88,88,44,121,11,9,0.252873563218391,0.232692307692308,0.125,0.102272727272727
"1427","Cedro",17,88,180,176,348,25,47,25,71,0.284090909090909,0.261111111111111,0.142045454545455,0.204022988505747
"1428","Cedro",18,176,266,88,176,74,67,22,34,0.420454545454545,0.25187969924812,0.25,0.193181818181818
"1429","Cedro",19,174,88,90,174,55,22,18,34,0.316091954022989,0.25,0.2,0.195402298850575
"1430","Cedro",20,88,88,176,176,28,30,29,30,0.318181818181818,0.340909090909091,0.164772727272727,0.170454545454545
"1431","Cedro",21,174,90,174,88,41,23,38,19,0.235632183908046,0.255555555555556,0.218390804597701,0.215909090909091
"1432","Cedro",22,90,88,90,88,30,32,27,9,0.333333333333333,0.363636363636364,0.3,0.102272727272727
"1433","Cedro",23,92,90,88,88,26,47,23,23,0.282608695652174,0.522222222222222,0.261363636363636,0.261363636363636
"1434","Cedro",24,90,178,176,174,7,47,38,33,0.0777777777777778,0.264044943820225,0.215909090909091,0.189655172413793
"1435","Cedro",25,88,174,176,176,21,75,46,38,0.238636363636364,0.431034482758621,0.261363636363636,0.215909090909091
"1436","Cedro",26,174,88,176,90,65,27,39,18,0.373563218390805,0.306818181818182,0.221590909090909,0.2
"1437","Cedro",27,174,88,174,176,63,9,34,31,0.362068965517241,0.102272727272727,0.195402298850575,0.176136363636364
"1438","Cedro",28,88,88,176,88,42,16,55,34,0.477272727272727,0.181818181818182,0.3125,0.386363636363636
"1439","Cedro",29,88,88,174,88,26,30,40,27,0.295454545454545,0.340909090909091,0.229885057471264,0.306818181818182
"1440","Cedro",30,174,88,88,88,37,27,15,21,0.21264367816092,0.306818181818182,0.170454545454545,0.238636363636364
"1441","Chã de Alegria",1,184,274,93,183,58,60,22,39,0.315217391304348,0.218978102189781,0.236559139784946,0.213114754098361
"1442","Chã de Alegria",2,92,92,184,184,31,51,39,37,0.33695652173913,0.554347826086957,0.21195652173913,0.201086956521739
"1443","Chã de Alegria",3,185,183,184,184,49,31,34,52,0.264864864864865,0.169398907103825,0.184782608695652,0.282608695652174
"1444","Chã de Alegria",4,183,93,184,92,88,18,33,11,0.480874316939891,0.193548387096774,0.179347826086957,0.119565217391304
"1445","Chã de Alegria",5,185,277,92,184,86,60,25,49,0.464864864864865,0.216606498194946,0.271739130434783,0.266304347826087
"1446","Chã de Alegria",6,184,275,183,2,78,21,57,1,0.423913043478261,0.0763636363636364,0.311475409836066,0.5
"1447","Chã de Alegria",7,93,184,93,93,42,33,13,17,0.451612903225806,0.179347826086957,0.139784946236559,0.182795698924731
"1448","Chã de Alegria",8,184,184,183,184,76,19,59,67,0.41304347826087,0.103260869565217,0.322404371584699,0.364130434782609
"1449","Chã de Alegria",9,92,93,92,92,25,33,21,34,0.271739130434783,0.354838709677419,0.228260869565217,0.369565217391304
"1450","Chã de Alegria",10,92,92,92,93,58,17,31,23,0.630434782608696,0.184782608695652,0.33695652173913,0.247311827956989
"1451","Chã de Alegria",11,93,91,93,92,37,28,41,28,0.397849462365591,0.307692307692308,0.440860215053763,0.304347826086957
"1452","Chã de Alegria",12,92,184,184,92,10,61,65,41,0.108695652173913,0.331521739130435,0.353260869565217,0.445652173913043
"1453","Chã de Alegria",13,183,93,92,92,37,12,27,29,0.202185792349727,0.129032258064516,0.293478260869565,0.315217391304348
"1454","Chã de Alegria",14,183,92,92,185,57,15,22,53,0.311475409836066,0.16304347826087,0.239130434782609,0.286486486486487
"1455","Chã de Alegria",15,93,92,92,183,58,18,20,49,0.623655913978495,0.195652173913043,0.217391304347826,0.26775956284153
"1456","Chã de Alegria",16,183,548,92,92,63,135,14,15,0.344262295081967,0.246350364963504,0.152173913043478,0.16304347826087
"1457","Chã de Alegria",17,92,186,184,366,18,32,36,68,0.195652173913043,0.172043010752688,0.195652173913043,0.185792349726776
"1458","Chã de Alegria",18,184,277,92,184,76,83,18,34,0.41304347826087,0.299638989169675,0.195652173913043,0.184782608695652
"1459","Chã de Alegria",19,183,92,93,183,55,16,21,39,0.300546448087432,0.173913043478261,0.225806451612903,0.213114754098361
"1460","Chã de Alegria",20,92,92,184,184,37,34,28,43,0.402173913043478,0.369565217391304,0.152173913043478,0.233695652173913
"1461","Chã de Alegria",21,183,93,183,92,55,21,47,15,0.300546448087432,0.225806451612903,0.256830601092896,0.16304347826087
"1462","Chã de Alegria",22,93,92,93,92,28,35,28,14,0.301075268817204,0.380434782608696,0.301075268817204,0.152173913043478
"1463","Chã de Alegria",23,94,93,92,92,24,47,14,19,0.25531914893617,0.505376344086022,0.152173913043478,0.206521739130435
"1464","Chã de Alegria",24,93,185,184,183,6,56,34,27,0.0645161290322581,0.302702702702703,0.184782608695652,0.147540983606557
"1465","Chã de Alegria",25,92,183,184,184,31,97,39,29,0.33695652173913,0.530054644808743,0.21195652173913,0.157608695652174
"1466","Chã de Alegria",26,183,92,184,93,68,26,41,24,0.371584699453552,0.282608695652174,0.222826086956522,0.258064516129032
"1467","Chã de Alegria",27,183,92,183,184,71,11,37,29,0.387978142076503,0.119565217391304,0.202185792349727,0.157608695652174
"1468","Chã de Alegria",28,92,92,184,92,38,13,57,30,0.41304347826087,0.141304347826087,0.309782608695652,0.326086956521739
"1469","Chã de Alegria",29,92,92,183,92,27,27,55,42,0.293478260869565,0.293478260869565,0.300546448087432,0.456521739130435
"1470","Chã de Alegria",30,183,92,92,92,44,34,18,15,0.240437158469945,0.369565217391304,0.195652173913043,0.16304347826087
"1471","Chã Grande",1,254,381,127,254,74,86,30,52,0.291338582677165,0.225721784776903,0.236220472440945,0.204724409448819
"1472","Chã Grande",2,127,127,254,254,44,80,37,48,0.346456692913386,0.62992125984252,0.145669291338583,0.188976377952756
"1473","Chã Grande",3,254,254,254,254,82,57,38,80,0.322834645669291,0.224409448818898,0.149606299212598,0.31496062992126
"1474","Chã Grande",4,254,127,254,127,106,19,54,9,0.417322834645669,0.149606299212598,0.21259842519685,0.0708661417322835
"1475","Chã Grande",5,254,381,127,254,112,75,26,66,0.440944881889764,0.196850393700787,0.204724409448819,0.259842519685039
"1476","Chã Grande",6,254,381,254,0,103,43,80,0,0.405511811023622,0.112860892388451,0.31496062992126,NA
"1477","Chã Grande",7,127,254,127,127,58,37,20,14,0.456692913385827,0.145669291338583,0.15748031496063,0.110236220472441
"1478","Chã Grande",8,254,254,254,254,99,22,66,104,0.389763779527559,0.0866141732283465,0.259842519685039,0.409448818897638
"1479","Chã Grande",9,127,127,127,127,23,62,30,40,0.181102362204724,0.488188976377953,0.236220472440945,0.31496062992126
"1480","Chã Grande",10,127,127,127,127,71,20,44,39,0.559055118110236,0.15748031496063,0.346456692913386,0.307086614173228
"1481","Chã Grande",11,127,127,127,127,51,45,52,43,0.401574803149606,0.354330708661417,0.409448818897638,0.338582677165354
"1482","Chã Grande",12,127,254,254,127,13,71,90,57,0.102362204724409,0.279527559055118,0.354330708661417,0.448818897637795
"1483","Chã Grande",13,254,127,127,127,68,16,35,38,0.267716535433071,0.125984251968504,0.275590551181102,0.299212598425197
"1484","Chã Grande",14,254,127,127,254,74,22,26,67,0.291338582677165,0.173228346456693,0.204724409448819,0.263779527559055
"1485","Chã Grande",15,127,127,127,254,79,43,35,65,0.622047244094488,0.338582677165354,0.275590551181102,0.255905511811024
"1486","Chã Grande",16,254,762,127,127,94,186,16,20,0.37007874015748,0.244094488188976,0.125984251968504,0.15748031496063
"1487","Chã Grande",17,127,254,254,508,26,45,48,105,0.204724409448819,0.177165354330709,0.188976377952756,0.206692913385827
"1488","Chã Grande",18,254,381,127,254,116,109,19,60,0.456692913385827,0.286089238845144,0.149606299212598,0.236220472440945
"1489","Chã Grande",19,254,127,127,254,88,24,21,42,0.346456692913386,0.188976377952756,0.165354330708661,0.165354330708661
"1490","Chã Grande",20,127,127,254,254,48,51,62,63,0.377952755905512,0.401574803149606,0.244094488188976,0.248031496062992
"1491","Chã Grande",21,254,127,254,127,72,39,57,14,0.283464566929134,0.307086614173228,0.224409448818898,0.110236220472441
"1492","Chã Grande",22,127,127,127,127,49,45,34,11,0.385826771653543,0.354330708661417,0.267716535433071,0.0866141732283465
"1493","Chã Grande",23,127,127,127,127,40,66,37,38,0.31496062992126,0.519685039370079,0.291338582677165,0.299212598425197
"1494","Chã Grande",24,127,254,254,254,13,60,47,54,0.102362204724409,0.236220472440945,0.18503937007874,0.21259842519685
"1495","Chã Grande",25,127,254,254,254,31,124,55,50,0.244094488188976,0.488188976377953,0.216535433070866,0.196850393700787
"1496","Chã Grande",26,254,127,254,127,106,38,46,22,0.417322834645669,0.299212598425197,0.181102362204724,0.173228346456693
"1497","Chã Grande",27,254,127,254,254,103,17,50,33,0.405511811023622,0.133858267716535,0.196850393700787,0.12992125984252
"1498","Chã Grande",28,127,127,254,127,55,26,75,51,0.433070866141732,0.204724409448819,0.295275590551181,0.401574803149606
"1499","Chã Grande",29,127,127,254,127,42,39,66,45,0.330708661417323,0.307086614173228,0.259842519685039,0.354330708661417
"1500","Chã Grande",30,254,127,127,127,53,42,28,32,0.208661417322835,0.330708661417323,0.220472440944882,0.251968503937008
"1501","Condado",1,372,558,186,372,102,122,30,76,0.274193548387097,0.218637992831541,0.161290322580645,0.204301075268817
"1502","Condado",2,186,186,372,372,72,108,63,72,0.387096774193548,0.580645161290323,0.169354838709677,0.193548387096774
"1503","Condado",3,372,372,372,372,130,93,58,109,0.349462365591398,0.25,0.155913978494624,0.293010752688172
"1504","Condado",4,372,186,372,186,183,28,73,19,0.491935483870968,0.150537634408602,0.196236559139785,0.102150537634409
"1505","Condado",5,372,558,186,372,169,103,44,108,0.454301075268817,0.184587813620072,0.236559139784946,0.290322580645161
"1506","Condado",6,372,558,372,0,160,56,85,0,0.43010752688172,0.100358422939068,0.228494623655914,NA
"1507","Condado",7,186,372,186,186,72,76,23,34,0.387096774193548,0.204301075268817,0.123655913978495,0.182795698924731
"1508","Condado",8,372,372,372,372,158,35,82,136,0.424731182795699,0.0940860215053763,0.220430107526882,0.365591397849462
"1509","Condado",9,186,186,186,186,37,80,34,67,0.198924731182796,0.43010752688172,0.182795698924731,0.360215053763441
"1510","Condado",10,186,186,186,186,116,39,62,52,0.623655913978495,0.209677419354839,0.333333333333333,0.279569892473118
"1511","Condado",11,186,186,186,186,88,49,69,52,0.473118279569892,0.263440860215054,0.370967741935484,0.279569892473118
"1512","Condado",12,186,372,372,186,25,129,129,75,0.134408602150538,0.346774193548387,0.346774193548387,0.403225806451613
"1513","Condado",13,372,186,186,186,97,29,59,69,0.260752688172043,0.155913978494624,0.317204301075269,0.370967741935484
"1514","Condado",14,372,186,186,372,137,45,38,106,0.368279569892473,0.241935483870968,0.204301075268817,0.28494623655914
"1515","Condado",15,186,186,186,372,108,52,44,106,0.580645161290323,0.279569892473118,0.236559139784946,0.28494623655914
"1516","Condado",16,372,1116,186,186,139,302,20,31,0.373655913978495,0.270609318996416,0.10752688172043,0.166666666666667
"1517","Condado",17,186,372,372,744,47,77,70,177,0.252688172043011,0.206989247311828,0.188172043010753,0.237903225806452
"1518","Condado",18,372,558,186,372,170,163,39,79,0.456989247311828,0.292114695340502,0.209677419354839,0.212365591397849
"1519","Condado",19,372,186,186,372,122,36,35,63,0.327956989247312,0.193548387096774,0.188172043010753,0.169354838709677
"1520","Condado",20,186,186,372,372,62,76,77,91,0.333333333333333,0.408602150537634,0.206989247311828,0.244623655913978
"1521","Condado",21,372,186,372,186,107,58,103,40,0.287634408602151,0.311827956989247,0.276881720430108,0.21505376344086
"1522","Condado",22,186,186,186,186,74,83,50,18,0.397849462365591,0.446236559139785,0.268817204301075,0.0967741935483871
"1523","Condado",23,186,186,186,186,45,120,41,46,0.241935483870968,0.645161290322581,0.220430107526882,0.247311827956989
"1524","Condado",24,186,372,372,372,38,97,82,72,0.204301075268817,0.260752688172043,0.220430107526882,0.193548387096774
"1525","Condado",25,186,372,372,372,66,188,79,77,0.354838709677419,0.505376344086022,0.212365591397849,0.206989247311828
"1526","Condado",26,372,186,372,186,126,49,63,37,0.338709677419355,0.263440860215054,0.169354838709677,0.198924731182796
"1527","Condado",27,372,186,372,372,137,14,60,48,0.368279569892473,0.0752688172043011,0.161290322580645,0.129032258064516
"1528","Condado",28,186,186,372,186,83,24,134,63,0.446236559139785,0.129032258064516,0.360215053763441,0.338709677419355
"1529","Condado",29,186,186,372,186,55,60,105,83,0.295698924731183,0.32258064516129,0.282258064516129,0.446236559139785
"1530","Condado",30,372,186,186,186,93,87,48,43,0.25,0.467741935483871,0.258064516129032,0.231182795698925
"1531","Correntes",1,192,262,109,179,65,69,19,37,0.338541666666667,0.263358778625954,0.174311926605505,0.206703910614525
"1532","Correntes",2,96,96,192,192,35,59,37,45,0.364583333333333,0.614583333333333,0.192708333333333,0.234375
"1533","Correntes",3,205,179,192,192,65,41,28,49,0.317073170731707,0.229050279329609,0.145833333333333,0.255208333333333
"1534","Correntes",4,179,109,192,96,81,22,32,13,0.452513966480447,0.201834862385321,0.166666666666667,0.135416666666667
"1535","Correntes",5,205,301,96,192,90,51,27,52,0.439024390243902,0.169435215946844,0.28125,0.270833333333333
"1536","Correntes",6,192,275,179,26,88,32,53,5,0.458333333333333,0.116363636363636,0.29608938547486,0.192307692307692
"1537","Correntes",7,109,192,109,109,40,32,17,25,0.36697247706422,0.166666666666667,0.155963302752294,0.229357798165138
"1538","Correntes",8,192,192,179,192,83,22,53,78,0.432291666666667,0.114583333333333,0.29608938547486,0.40625
"1539","Correntes",9,96,109,96,96,20,44,19,26,0.208333333333333,0.403669724770642,0.197916666666667,0.270833333333333
"1540","Correntes",10,96,96,96,109,50,27,26,30,0.520833333333333,0.28125,0.270833333333333,0.275229357798165
"1541","Correntes",11,109,83,109,96,60,20,30,21,0.55045871559633,0.240963855421687,0.275229357798165,0.21875
"1542","Correntes",12,96,192,192,96,17,64,47,37,0.177083333333333,0.333333333333333,0.244791666666667,0.385416666666667
"1543","Correntes",13,179,109,96,96,44,28,24,24,0.245810055865922,0.256880733944954,0.25,0.25
"1544","Correntes",14,179,96,96,205,51,30,11,63,0.284916201117318,0.3125,0.114583333333333,0.307317073170732
"1545","Correntes",15,109,96,96,179,66,28,24,43,0.605504587155963,0.291666666666667,0.25,0.240223463687151
"1546","Correntes",16,179,524,96,96,67,137,9,21,0.374301675977654,0.261450381679389,0.09375,0.21875
"1547","Correntes",17,96,218,192,358,22,57,31,74,0.229166666666667,0.261467889908257,0.161458333333333,0.206703910614525
"1548","Correntes",18,192,301,96,192,84,88,19,35,0.4375,0.292358803986711,0.197916666666667,0.182291666666667
"1549","Correntes",19,179,96,109,179,52,23,17,33,0.290502793296089,0.239583333333333,0.155963302752294,0.184357541899441
"1550","Correntes",20,96,96,192,192,39,39,33,31,0.40625,0.40625,0.171875,0.161458333333333
"1551","Correntes",21,179,109,179,96,43,44,49,18,0.240223463687151,0.403669724770642,0.273743016759777,0.1875
"1552","Correntes",22,109,96,109,96,35,42,21,10,0.321100917431193,0.4375,0.192660550458716,0.104166666666667
"1553","Correntes",23,122,109,96,96,37,56,18,17,0.30327868852459,0.513761467889908,0.1875,0.177083333333333
"1554","Correntes",24,109,205,192,179,11,43,43,37,0.100917431192661,0.209756097560976,0.223958333333333,0.206703910614525
"1555","Correntes",25,96,179,192,192,27,69,47,52,0.28125,0.385474860335196,0.244791666666667,0.270833333333333
"1556","Correntes",26,179,96,192,109,68,32,39,34,0.379888268156425,0.333333333333333,0.203125,0.311926605504587
"1557","Correntes",27,179,96,179,192,70,21,33,39,0.391061452513966,0.21875,0.184357541899441,0.203125
"1558","Correntes",28,96,96,192,96,37,27,41,37,0.385416666666667,0.28125,0.213541666666667,0.385416666666667
"1559","Correntes",29,96,96,179,96,27,31,55,36,0.28125,0.322916666666667,0.307262569832402,0.375
"1560","Correntes",30,179,96,96,96,36,45,19,21,0.201117318435754,0.46875,0.197916666666667,0.21875
"1561","Cortês",1,148,222,74,148,45,33,15,34,0.304054054054054,0.148648648648649,0.202702702702703,0.22972972972973
"1562","Cortês",2,74,74,148,148,14,43,23,32,0.189189189189189,0.581081081081081,0.155405405405405,0.216216216216216
"1563","Cortês",3,148,148,148,148,41,16,26,40,0.277027027027027,0.108108108108108,0.175675675675676,0.27027027027027
"1564","Cortês",4,148,74,148,74,56,9,30,9,0.378378378378378,0.121621621621622,0.202702702702703,0.121621621621622
"1565","Cortês",5,148,222,74,148,62,35,15,39,0.418918918918919,0.157657657657658,0.202702702702703,0.263513513513513
"1566","Cortês",6,148,222,148,0,59,18,39,0,0.398648648648649,0.0810810810810811,0.263513513513513,NA
"1567","Cortês",7,74,148,74,74,28,25,12,11,0.378378378378378,0.168918918918919,0.162162162162162,0.148648648648649
"1568","Cortês",8,148,148,148,148,51,14,39,52,0.344594594594595,0.0945945945945946,0.263513513513513,0.351351351351351
"1569","Cortês",9,74,74,74,74,15,23,16,10,0.202702702702703,0.310810810810811,0.216216216216216,0.135135135135135
"1570","Cortês",10,74,74,74,74,47,18,26,24,0.635135135135135,0.243243243243243,0.351351351351351,0.324324324324324
"1571","Cortês",11,74,74,74,74,32,13,18,14,0.432432432432432,0.175675675675676,0.243243243243243,0.189189189189189
"1572","Cortês",12,74,148,148,74,6,36,46,31,0.0810810810810811,0.243243243243243,0.310810810810811,0.418918918918919
"1573","Cortês",13,148,74,74,74,34,16,13,15,0.22972972972973,0.216216216216216,0.175675675675676,0.202702702702703
"1574","Cortês",14,148,74,74,148,37,17,12,45,0.25,0.22972972972973,0.162162162162162,0.304054054054054
"1575","Cortês",15,74,74,74,148,38,12,18,33,0.513513513513513,0.162162162162162,0.243243243243243,0.222972972972973
"1576","Cortês",16,148,444,74,74,48,125,13,10,0.324324324324324,0.281531531531532,0.175675675675676,0.135135135135135
"1577","Cortês",17,74,148,148,296,20,19,29,57,0.27027027027027,0.128378378378378,0.195945945945946,0.192567567567568
"1578","Cortês",18,148,222,74,148,65,46,19,29,0.439189189189189,0.207207207207207,0.256756756756757,0.195945945945946
"1579","Cortês",19,148,74,74,148,49,7,11,29,0.331081081081081,0.0945945945945946,0.148648648648649,0.195945945945946
"1580","Cortês",20,74,74,148,148,32,27,22,35,0.432432432432432,0.364864864864865,0.148648648648649,0.236486486486486
"1581","Cortês",21,148,74,148,74,40,21,36,14,0.27027027027027,0.283783783783784,0.243243243243243,0.189189189189189
"1582","Cortês",22,74,74,74,74,34,23,20,11,0.459459459459459,0.310810810810811,0.27027027027027,0.148648648648649
"1583","Cortês",23,74,74,74,74,19,43,13,21,0.256756756756757,0.581081081081081,0.175675675675676,0.283783783783784
"1584","Cortês",24,74,148,148,148,3,40,32,37,0.0405405405405405,0.27027027027027,0.216216216216216,0.25
"1585","Cortês",25,74,148,148,148,16,76,33,28,0.216216216216216,0.513513513513513,0.222972972972973,0.189189189189189
"1586","Cortês",26,148,74,148,74,47,16,33,13,0.317567567567568,0.216216216216216,0.222972972972973,0.175675675675676
"1587","Cortês",27,148,74,148,148,45,9,32,25,0.304054054054054,0.121621621621622,0.216216216216216,0.168918918918919
"1588","Cortês",28,74,74,148,74,35,5,46,32,0.472972972972973,0.0675675675675676,0.310810810810811,0.432432432432432
"1589","Cortês",29,74,74,148,74,23,24,34,24,0.310810810810811,0.324324324324324,0.22972972972973,0.324324324324324
"1590","Cortês",30,148,74,74,74,30,28,14,30,0.202702702702703,0.378378378378378,0.189189189189189,0.405405405405405
"1591","Cumaru",1,182,273,91,182,60,65,20,41,0.32967032967033,0.238095238095238,0.21978021978022,0.225274725274725
"1592","Cumaru",2,91,91,182,182,23,59,31,38,0.252747252747253,0.648351648351648,0.17032967032967,0.208791208791209
"1593","Cumaru",3,182,182,182,182,64,44,28,59,0.351648351648352,0.241758241758242,0.153846153846154,0.324175824175824
"1594","Cumaru",4,182,91,182,91,82,18,29,11,0.450549450549451,0.197802197802198,0.159340659340659,0.120879120879121
"1595","Cumaru",5,182,273,91,182,89,61,24,54,0.489010989010989,0.223443223443223,0.263736263736264,0.296703296703297
"1596","Cumaru",6,182,273,182,0,66,34,68,0,0.362637362637363,0.124542124542125,0.373626373626374,NA
"1597","Cumaru",7,91,182,91,91,38,41,10,10,0.417582417582418,0.225274725274725,0.10989010989011,0.10989010989011
"1598","Cumaru",8,182,182,182,182,76,17,46,75,0.417582417582418,0.0934065934065934,0.252747252747253,0.412087912087912
"1599","Cumaru",9,91,91,91,91,18,49,23,20,0.197802197802198,0.538461538461538,0.252747252747253,0.21978021978022
"1600","Cumaru",10,91,91,91,91,61,15,31,35,0.67032967032967,0.164835164835165,0.340659340659341,0.384615384615385
"1601","Cumaru",11,91,91,91,91,33,34,40,25,0.362637362637363,0.373626373626374,0.43956043956044,0.274725274725275
"1602","Cumaru",12,91,182,182,91,11,59,61,37,0.120879120879121,0.324175824175824,0.335164835164835,0.406593406593407
"1603","Cumaru",13,182,91,91,91,42,9,26,30,0.230769230769231,0.0989010989010989,0.285714285714286,0.32967032967033
"1604","Cumaru",14,182,91,91,182,59,21,22,53,0.324175824175824,0.230769230769231,0.241758241758242,0.291208791208791
"1605","Cumaru",15,91,91,91,182,57,28,23,49,0.626373626373626,0.307692307692308,0.252747252747253,0.269230769230769
"1606","Cumaru",16,182,546,91,91,60,137,9,8,0.32967032967033,0.250915750915751,0.0989010989010989,0.0879120879120879
"1607","Cumaru",17,91,182,182,364,22,31,50,90,0.241758241758242,0.17032967032967,0.274725274725275,0.247252747252747
"1608","Cumaru",18,182,273,91,182,92,86,18,47,0.505494505494505,0.315018315018315,0.197802197802198,0.258241758241758
"1609","Cumaru",19,182,91,91,182,56,22,20,35,0.307692307692308,0.241758241758242,0.21978021978022,0.192307692307692
"1610","Cumaru",20,91,91,182,182,37,51,45,57,0.406593406593407,0.56043956043956,0.247252747252747,0.313186813186813
"1611","Cumaru",21,182,91,182,91,45,33,56,20,0.247252747252747,0.362637362637363,0.307692307692308,0.21978021978022
"1612","Cumaru",22,91,91,91,91,33,34,32,8,0.362637362637363,0.373626373626374,0.351648351648352,0.0879120879120879
"1613","Cumaru",23,91,91,91,91,23,56,22,30,0.252747252747253,0.615384615384615,0.241758241758242,0.32967032967033
"1614","Cumaru",24,91,182,182,182,6,49,42,36,0.0659340659340659,0.269230769230769,0.230769230769231,0.197802197802198
"1615","Cumaru",25,91,182,182,182,27,89,42,41,0.296703296703297,0.489010989010989,0.230769230769231,0.225274725274725
"1616","Cumaru",26,182,91,182,91,68,22,38,15,0.373626373626374,0.241758241758242,0.208791208791209,0.164835164835165
"1617","Cumaru",27,182,91,182,182,73,7,35,28,0.401098901098901,0.0769230769230769,0.192307692307692,0.153846153846154
"1618","Cumaru",28,91,91,182,91,48,13,49,40,0.527472527472527,0.142857142857143,0.269230769230769,0.43956043956044
"1619","Cumaru",29,91,91,182,91,25,27,61,43,0.274725274725275,0.296703296703297,0.335164835164835,0.472527472527473
"1620","Cumaru",30,182,91,91,91,40,42,17,36,0.21978021978022,0.461538461538462,0.186813186813187,0.395604395604396
"1621","Cupira",1,488,732,244,488,161,185,53,97,0.329918032786885,0.252732240437158,0.217213114754098,0.198770491803279
"1622","Cupira",2,244,244,488,488,101,158,90,97,0.413934426229508,0.647540983606557,0.184426229508197,0.198770491803279
"1623","Cupira",3,488,488,488,488,162,96,64,157,0.331967213114754,0.19672131147541,0.131147540983607,0.32172131147541
"1624","Cupira",4,488,244,488,244,218,26,105,22,0.44672131147541,0.10655737704918,0.215163934426229,0.0901639344262295
"1625","Cupira",5,488,732,244,488,204,124,66,139,0.418032786885246,0.169398907103825,0.270491803278689,0.284836065573771
"1626","Cupira",6,488,732,488,0,201,67,145,0,0.411885245901639,0.0915300546448087,0.297131147540984,NA
"1627","Cupira",7,244,488,244,244,93,90,48,47,0.381147540983607,0.184426229508197,0.19672131147541,0.192622950819672
"1628","Cupira",8,488,488,488,488,193,43,126,182,0.395491803278689,0.0881147540983607,0.258196721311475,0.372950819672131
"1629","Cupira",9,244,244,244,244,48,117,49,58,0.19672131147541,0.479508196721311,0.200819672131148,0.237704918032787
"1630","Cupira",10,244,244,244,244,147,48,82,77,0.602459016393443,0.19672131147541,0.336065573770492,0.315573770491803
"1631","Cupira",11,244,244,244,244,115,63,103,51,0.471311475409836,0.258196721311475,0.422131147540984,0.209016393442623
"1632","Cupira",12,244,488,488,244,21,145,152,96,0.0860655737704918,0.297131147540984,0.311475409836066,0.39344262295082
"1633","Cupira",13,488,244,244,244,135,37,81,76,0.276639344262295,0.151639344262295,0.331967213114754,0.311475409836066
